step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
1710,1408764,3420,0.016470627278430055,1.0,1.0,,,,,
1711,1408990,3422,0.013833658151025769,1.0,1.0,,,,,
1712,1409664,3424,0.01560812616667632,1.0,1.0,,,,,
1713,1409874,3426,0.02284407863919674,1.0,1.0,0.027406927642166536,0.5,0.75,,
1714,1410356,3428,0.02053227958775066,1.0,1.0,,,,,
1715,1410966,3430,0.015916512574617868,1.0,1.0,,,,,
1716,1411336,3432,0.015532425243796633,1.0,1.0,,,,,
1717,1412058,3434,0.01735021677636996,1.0,1.0,,,,,
1718,1412780,3436,0.017321049720800556,1.0,1.0,,,,,
1719,1413502,3438,0.008921501651613404,1.0,1.0,,,,,
1720,1413776,3440,0.02342810979233464,1.0,1.0,,,,,
1721,1415122,3442,0.02189292658684508,1.0,1.0,0.023687744995281274,1.0,1.0,,
1722,1417188,3444,0.015698489389257615,1.0,1.0,,,,,
1723,1417862,3446,0.017972851575821642,1.0,1.0,,,,,
1724,1418456,3448,0.02167267680807391,1.0,1.0,,,,,
1725,1418954,3450,0.018394870620033633,1.0,1.0,,,,,
1726,1420796,3452,0.01330160137509764,1.0,1.0,,,,,
1727,1424766,3454,0.003984921212861319,1.0,1.0,,,,,
1728,1425280,3456,0.023700566846506777,1.0,1.0,,,,,
1729,1425378,3458,0.028775942218174658,1.0,1.0,0.01577746735113809,1.0,1.0,,
1730,1425972,3460,0.01785797704703672,1.0,1.0,,,,,
1731,1428246,3462,0.009881523869422783,1.0,1.0,,,,,
1732,1428568,3464,0.01811425012106156,1.0,1.0,,,,,
1733,1428890,3466,0.016520163144030448,1.0,1.0,,,,,
1734,1429980,3468,0.02089237011919415,1.0,1.0,,,,,
1735,1430702,3470,0.014702223140048471,1.0,1.0,,,,,
1736,1431296,3472,0.01890718404315368,1.0,1.0,,,,,
1737,1431666,3474,0.016168575367699146,1.0,1.0,0.026583465089813123,1.0,1.0,,
1738,1431924,3476,0.021273348702120533,1.0,1.0,,,,,
1739,1432198,3478,0.015251691244267718,1.0,1.0,,,,,
1740,1432648,3480,0.020171463046145845,1.0,1.0,,,,,
1741,1433306,3482,0.008866485383441187,1.0,1.0,,,,,
1742,1433644,3484,0.026522507101117084,1.0,1.0,,,,,
1743,1434030,3486,0.014549123349002,1.0,1.0,,,,,
1744,1434352,3488,0.020026148239740454,1.0,1.0,,,,,
1745,1435154,3490,0.020741073300033074,1.0,1.0,0.017648745668217822,1.0,1.0,,
1746,1436036,3492,0.02043662286868295,1.0,1.0,,,,,
1747,1436950,3494,0.015893038528424053,1.0,1.0,,,,,
1748,1438776,3496,0.015574781517685082,1.0,1.0,,,,,
1749,1439114,3498,0.017014955423477054,1.0,1.0,,,,,
1750,1439228,3500,0.02450746516549771,1.0,1.0,,,,,
1751,1439710,3502,0.0199332734446322,1.0,1.0,,,,,
1752,1440304,3504,0.014759228707921712,1.0,1.0,,,,,
1753,1440914,3506,0.01732380713322982,1.0,1.0,0.0286917862732365,0.5,0.75,,
1754,1441252,3508,0.022561015878916457,1.0,1.0,,,,,
1755,1443814,3510,0.016841907063787902,1.0,1.0,,,,,
1756,1445272,3512,0.009400179089809894,1.0,1.0,,,,,
1757,1446858,3514,0.018473022098476833,1.0,1.0,,,,,
1758,1447452,3516,0.021702694964996452,0.5,0.75,,,,,
1759,1448014,3518,0.019426046571817745,1.0,1.0,,,,,
1760,1448624,3520,0.0235896126026254,1.0,1.0,,,,,
1761,1448866,3522,0.018783263671670283,1.0,1.0,0.02327788537703129,0.5,0.75,,
1762,1449284,3524,0.018322634057173427,1.0,1.0,,,,,
1763,1450966,3526,0.016509564179387214,1.0,1.0,,,,,
1764,1451704,3528,0.0204705408713394,1.0,1.0,,,,,
1765,1451930,3530,0.020308530206029903,1.0,1.0,,,,,
1766,1452172,3532,0.01936834186199,1.0,1.0,,,,,
1767,1452782,3534,0.027456484719448206,1.0,1.0,,,,,
1768,1453136,3536,0.016080694247743645,1.0,1.0,,,,,
1769,1453858,3538,0.021659993177161396,1.0,1.0,0.017934158735302227,1.0,1.0,,
1770,1455796,3540,0.015162931121396002,1.0,1.0,,,,,
1771,1456598,3542,0.02091173799102903,1.0,1.0,,,,,
1772,1456968,3544,0.022548406198997648,1.0,1.0,,,,,
1773,1458058,3546,0.017465742118685793,1.0,1.0,,,,,
1774,1459820,3548,0.017770155597656743,1.0,1.0,,,,,
1775,1460238,3550,0.023224088353619596,1.0,1.0,,,,,
1776,1461728,3552,0.019409694722039166,1.0,1.0,,,,,
1777,1462338,3554,0.015612224129933665,1.0,1.0,0.027256247667353763,0.5,0.75,,
1778,1463524,3556,0.019804913049534495,1.0,1.0,,,,,
1779,1464054,3558,0.012455327078562483,1.0,1.0,,,,,
1780,1464456,3560,0.01949872050520198,1.0,1.0,,,,,
1781,1465482,3562,0.019387719278826338,1.0,1.0,,,,,
1782,1465884,3564,0.016215100692216586,1.0,1.0,,,,,
1783,1466254,3566,0.019211659161611428,1.0,1.0,,,,,
1784,1467008,3568,0.019401182189998888,1.0,1.0,,,,,
1785,1467762,3570,0.019974211873949488,1.0,1.0,0.011358227582198902,1.0,1.0,,
1786,1469140,3572,0.018549575111863857,1.0,1.0,,,,,
1787,1470118,3574,0.02153267592911874,1.0,1.0,,,,,
1788,1470984,3576,0.02654238282191896,1.0,1.0,,,,,
1789,1474922,3578,0.0067123256131134896,1.0,1.0,,,,,
1790,1475148,3580,0.02205495982016666,1.0,1.0,,,,,
1791,1477070,3582,0.009724219107845293,1.0,1.0,,,,,
1792,1477456,3584,0.026808225443759284,1.0,1.0,,,,,
1793,1478594,3586,0.00946945382852251,1.0,1.0,0.01123449291686326,0.5,0.75,,
1794,1479460,3588,0.013641197326577034,1.0,1.0,,,,,
1795,1480038,3590,0.021855608243855743,1.0,1.0,,,,,
1796,1480552,3592,0.018394560426548308,1.0,1.0,,,,,
1797,1481306,3594,0.0172843376558197,1.0,1.0,,,,,
1798,1481660,3596,0.012414808325202876,1.0,1.0,,,,,
1799,1481918,3598,0.020552444338113676,1.0,1.0,,,,,
1800,1484080,3600,0.01847047117635089,1.0,1.0,,,,,
1801,1485874,3602,0.014614084621696983,1.0,1.0,0.02721022119751676,1.0,1.0,,
1802,1486436,3604,0.026015923076587313,1.0,1.0,,,,,
1803,1487142,3606,0.018972111062895567,1.0,1.0,,,,,
1804,1488008,3608,0.022981491502768455,1.0,1.0,,,,,
1805,1488746,3610,0.02383801635570011,1.0,1.0,,,,,
1806,1489212,3612,0.01611585458731983,1.0,1.0,,,,,
1807,1491070,3614,0.021441350072562527,1.0,1.0,,,,,
1808,1491360,3616,0.020276929758306826,1.0,1.0,,,,,
1809,1492114,3618,0.014449429801411305,1.0,1.0,0.02566283482814027,1.0,1.0,,
1810,1492340,3620,0.01512791229369928,1.0,1.0,,,,,
1811,1493030,3622,0.025381662511207662,1.0,1.0,,,,,
1812,1493352,3624,0.0194300040865362,1.0,1.0,,,,,
1813,1494330,3626,0.02436467712112003,1.0,1.0,,,,,
1814,1494636,3628,0.029352266978187592,1.0,1.0,,,,,
1815,1495406,3630,0.016469731242972897,1.0,1.0,,,,,
1816,1495824,3632,0.02148202214473582,1.0,1.0,,,,,
1817,1496242,3634,0.019065269981228292,1.0,1.0,0.022503995114526335,1.0,1.0,,
1818,1497636,3636,0.016570569212927204,1.0,1.0,,,,,
1819,1498038,3638,0.016693266039661286,1.0,1.0,,,,,
1820,1498424,3640,0.015346797699622909,1.0,1.0,,,,,
1821,1498794,3642,0.019119580827245956,1.0,1.0,,,,,
1822,1499900,3644,0.0176878020627274,1.0,1.0,,,,,
1823,1502510,3646,0.008443929382688826,1.0,1.0,,,,,
1824,1503312,3648,0.018967878323323112,1.0,1.0,,,,,
1825,1504130,3650,0.025169512269048396,1.0,1.0,0.026622823147412947,1.0,1.0,,
1826,1506324,3652,0.004740041549524611,1.0,1.0,,,,,
1827,1506566,3654,0.019502026080153886,1.0,1.0,,,,,
1828,1507224,3656,0.016426740746292127,1.0,1.0,,,,,
1829,1507994,3658,0.012956688164098106,1.0,1.0,,,,,
1830,1508332,3660,0.0155987943456919,1.0,1.0,,,,,
1831,1508574,3662,0.019184870055008407,1.0,1.0,,,,,
1832,1509456,3664,0.02435368598297927,1.0,1.0,,,,,
1833,1510434,3666,0.02904770928717567,1.0,1.0,0.02402771540912954,1.0,1.0,,
1834,1510836,3668,0.01792786643783029,1.0,1.0,,,,,
1835,1511030,3670,0.021923581252886303,1.0,1.0,,,,,
1836,1511544,3672,0.01910464698500732,1.0,1.0,,,,,
1837,1513370,3674,0.005694026923830603,1.0,1.0,,,,,
1838,1514124,3676,0.017669592986573487,1.0,1.0,,,,,
1839,1516894,3678,0.0046869541391867005,1.0,1.0,,,,,
1840,1517440,3680,0.018523083589143424,1.0,1.0,,,,,
1841,1519394,3682,0.01772964171900028,1.0,1.0,0.025674822008480078,1.0,1.0,,
1842,1519764,3684,0.022640805200031224,1.0,1.0,,,,,
1843,1520150,3686,0.020512825100746094,1.0,1.0,,,,,
1844,1521512,3688,0.02140759485518036,1.0,1.0,,,,,
1845,1522506,3690,0.018413477592301376,1.0,1.0,,,,,
1846,1522684,3692,0.017992674900715013,1.0,1.0,,,,,
1847,1525742,3694,0.015656657668879765,1.0,1.0,,,,,
1848,1526448,3696,0.017527262166703236,1.0,1.0,,,,,
1849,1526754,3698,0.02714861593523533,1.0,1.0,0.02427548965813447,1.0,1.0,,
1850,1528228,3700,0.025288901982868556,1.0,1.0,,,,,
1851,1529558,3702,0.024526493054969924,1.0,1.0,,,,,
1852,1529912,3704,0.017051405436582588,1.0,1.0,,,,,
1853,1530474,3706,0.022558902719687465,1.0,1.0,,,,,
1854,1534172,3708,0.013364666569947989,1.0,1.0,,,,,
1855,1534462,3710,0.02659626963596414,1.0,1.0,,,,,
1856,1534880,3712,0.021117530170077562,1.0,1.0,,,,,
1857,1535906,3714,0.01734278612445738,1.0,1.0,0.02423823485410296,1.0,1.0,,
1858,1536276,3716,0.021940007250918825,1.0,1.0,,,,,
1859,1536566,3718,0.022275846439619173,1.0,1.0,,,,,
1860,1537672,3720,0.015443648397995407,1.0,1.0,,,,,
1861,1538266,3722,0.019979104973900774,1.0,1.0,,,,,
1862,1539020,3724,0.021671312598050656,1.0,1.0,,,,,
1863,1539982,3726,0.014932871812846166,1.0,1.0,,,,,
1864,1540160,3728,0.023260885025777254,1.0,1.0,,,,,
1865,1542658,3730,0.004676969240148884,1.0,1.0,0.015713248754163016,1.0,1.0,,
1866,1542948,3732,0.025646449543255585,1.0,1.0,,,,,
1867,1544006,3734,0.019961718146210075,1.0,1.0,,,,,
1868,1544888,3736,0.015687847331089293,1.0,1.0,,,,,
1869,1546474,3738,0.020290061785960246,0.5,0.5,,,,,
1870,1547724,3740,0.018709042857849634,1.0,1.0,,,,,
1871,1547998,3742,0.01400152115116966,1.0,1.0,,,,,
1872,1549024,3744,0.01635377146540229,1.0,1.0,,,,,
1873,1549538,3746,0.021413046854751875,1.0,1.0,0.020046275510546996,1.0,1.0,,
1874,1550340,3748,0.025973320130637537,1.0,1.0,,,,,
1875,1551270,3750,0.0165601385881528,1.0,1.0,,,,,
1876,1551976,3752,0.025988400822001993,1.0,1.0,,,,,
1877,1552874,3754,0.01882848996957786,1.0,1.0,,,,,
1878,1553932,3756,0.016793271534287408,1.0,1.0,,,,,
1879,1554350,3758,0.015563883192370528,1.0,1.0,,,,,
1880,1554768,3760,0.01640935316259909,1.0,1.0,,,,,
1881,1555154,3762,0.02417220602332994,1.0,1.0,0.018579412271412552,1.0,1.0,,
1882,1555476,3764,0.02191107185642955,1.0,1.0,,,,,
1883,1555798,3766,0.028231199718822153,1.0,1.0,,,,,
1884,1556392,3768,0.027293599018931993,1.0,1.0,,,,,
1885,1557482,3770,0.025746746382520305,1.0,1.0,,,,,
1886,1558380,3772,0.019627481497305845,1.0,1.0,,,,,
1887,1559534,3774,0.02308562019102144,1.0,1.0,,,,,
1888,1559968,3776,0.024263709417787643,1.0,1.0,,,,,
1889,1560450,3778,0.022673211156241525,1.0,1.0,0.03268446038263664,1.0,1.0,,
1890,1561220,3780,0.02072329748294943,1.0,1.0,,,,,
1891,1561766,3782,0.01977233285217621,1.0,1.0,,,,,
1892,1563080,3784,0.01677833764900869,1.0,1.0,,,,,
1893,1563594,3786,0.021860000309494296,1.0,1.0,,,,,
1894,1566732,3788,0.015490806577906115,1.0,1.0,,,,,
1895,1567198,3790,0.02427036906603587,1.0,1.0,,,,,
1896,1567408,3792,0.02318625023335769,1.0,1.0,,,,,
1897,1567650,3794,0.021792197835760366,1.0,1.0,0.02617820900669206,1.0,1.0,,
1898,1568548,3796,0.022581408186730496,1.0,1.0,,,,,
1899,1568998,3798,0.026612247863783325,1.0,1.0,,,,,
1900,1569816,3800,0.019226642419000163,1.0,1.0,,,,,
1901,1570138,3802,0.026070366602330974,1.0,1.0,,,,,
1902,1570892,3804,0.01870175818849098,1.0,1.0,,,,,
1903,1571694,3806,0.016678489526311933,1.0,1.0,,,,,
1904,1572352,3808,0.020101269876953078,1.0,1.0,,,,,
1905,1574258,3810,0.01941930442533197,1.0,1.0,0.017893842104281597,1.0,1.0,,
1906,1574516,3812,0.020516874870172327,1.0,1.0,,,,,
1907,1575094,3814,0.016277315426275186,1.0,1.0,,,,,
1908,1575592,3816,0.018336570493409515,1.0,1.0,,,,,
1909,1576634,3818,0.01574989007960006,1.0,1.0,,,,,
1910,1577452,3820,0.022355896593531616,1.0,1.0,,,,,
1911,1577870,3822,0.019638965536241813,1.0,1.0,,,,,
1912,1578240,3824,0.021772648274136767,1.0,1.0,,,,,
1913,1578770,3826,0.020676048997010817,1.0,1.0,0.02395448009676613,1.0,1.0,,
1914,1579524,3828,0.017841285792458604,0.5,0.5,,,,,
1915,1580582,3830,0.017141682271018328,1.0,1.0,,,,,
1916,1581160,3832,0.015623177870876616,1.0,1.0,,,,,
1917,1581754,3834,0.01881298464017016,1.0,1.0,,,,,
1918,1582172,3836,0.020457702055491963,1.0,1.0,,,,,
1919,1582974,3838,0.022150867078773083,1.0,1.0,,,,,
1920,1584976,3840,0.016712210692035295,1.0,1.0,,,,,
1921,1587810,3842,0.019450234597912567,1.0,1.0,0.0325979785716949,1.0,1.0,,
1922,1588996,3844,0.014534464916755621,1.0,1.0,,,,,
1923,1589190,3846,0.02211517257893358,1.0,1.0,,,,,
1924,1589320,3848,0.025724273986946856,1.0,1.0,,,,,
1925,1589898,3850,0.03115530121051014,1.0,1.0,,,,,
1926,1590604,3852,0.023367556434765322,1.0,1.0,,,,,
1927,1591342,3854,0.012884607851862392,1.0,1.0,,,,,
1928,1591952,3856,0.019294077464701093,1.0,1.0,,,,,
1929,1592946,3858,0.010354661474064806,1.0,1.0,0.02478113143582794,1.0,1.0,,
1930,1595204,3860,0.00942288388207972,1.0,1.0,,,,,
1931,1596390,3862,0.009410995530381433,1.0,1.0,,,,,
1932,1597080,3864,0.014479036314553996,1.0,1.0,,,,,
1933,1597946,3866,0.018907311947140387,1.0,1.0,,,,,
1934,1600316,3868,0.006520124016785101,1.0,1.0,,,,,
1935,1601806,3870,0.009767547687193274,1.0,1.0,,,,,
1936,1602304,3872,0.020807252954928628,1.0,1.0,,,,,
1937,1603010,3874,0.01793654348018363,1.0,1.0,0.022486251136319718,1.0,1.0,,
1938,1603268,3876,0.016339778660956768,1.0,1.0,,,,,
1939,1604566,3878,0.019900347578283274,1.0,1.0,,,,,
1940,1605224,3880,0.02010483780542683,1.0,1.0,,,,,
1941,1605818,3882,0.0191756624505105,1.0,1.0,,,,,
1942,1606716,3884,0.015220739402197245,1.0,1.0,,,,,
1943,1607390,3886,0.02072074272021382,1.0,1.0,,,,,
1944,1607920,3888,0.01934494602589301,1.0,1.0,,,,,
1945,1608338,3890,0.020904586140754876,1.0,1.0,0.03342999113561626,1.0,1.0,,
1946,1608548,3892,0.021087181831612376,1.0,1.0,,,,,
1947,1609158,3894,0.015538781302149657,1.0,1.0,,,,,
1948,1609768,3896,0.01950165752103341,1.0,1.0,,,,,
1949,1609946,3898,0.0225117439016338,1.0,1.0,,,,,
1950,1611516,3900,0.018993166487548757,1.0,1.0,,,,,
1951,1612142,3902,0.01413669658174676,1.0,1.0,,,,,
1952,1612768,3904,0.019780185839362252,1.0,1.0,,,,,
1953,1613442,3906,0.023219836886551524,1.0,1.0,0.019754329652239052,1.0,1.0,,
1954,1613716,3908,0.027209996874127472,1.0,1.0,,,,,
1955,1614310,3910,0.009426051118032136,1.0,1.0,,,,,
1956,1614936,3912,0.023560906831789907,1.0,1.0,,,,,
1957,1616458,3914,0.016772904135821914,1.0,1.0,,,,,
1958,1616940,3916,0.021445679342015567,1.0,1.0,,,,,
1959,1619518,3918,0.01685492080735734,1.0,1.0,,,,,
1960,1620672,3920,0.022544924479888824,1.0,1.0,,,,,
1961,1621442,3922,0.019102003658440576,1.0,1.0,0.012085270976723494,1.0,1.0,,
1962,1621636,3924,0.027379943023635556,1.0,1.0,,,,,
1963,1621910,3926,0.017067832699642488,1.0,1.0,,,,,
1964,1622440,3928,0.022671240487437155,1.0,1.0,,,,,
1965,1622842,3930,0.00873280750072661,1.0,1.0,,,,,
1966,1623212,3932,0.018811415823955662,1.0,1.0,,,,,
1967,1623406,3934,0.021750130080244314,1.0,1.0,,,,,
1968,1623616,3936,0.01897762097814148,1.0,1.0,,,,,
1969,1625826,3938,0.015875092861305003,1.0,1.0,0.025379228595307134,1.0,1.0,,
1970,1627044,3940,0.004322174444557104,1.0,1.0,,,,,
1971,1627414,3942,0.019221845184629865,1.0,1.0,,,,,
1972,1628296,3944,0.019221112144209157,1.0,1.0,,,,,
1973,1629530,3946,0.01846993210295827,1.0,1.0,,,,,
1974,1630396,3948,0.017381551769766686,1.0,1.0,,,,,
1975,1632446,3950,0.01865006859326243,1.0,1.0,,,,,
1976,1633904,3952,0.019224513233400038,1.0,1.0,,,,,
1977,1634354,3954,0.017461930950858167,1.0,1.0,0.02542669122197881,1.0,1.0,,
1978,1635332,3956,0.011618008700884797,1.0,1.0,,,,,
1979,1635542,3958,0.02306169169667975,1.0,1.0,,,,,
1980,1637224,3960,0.014637076628795034,1.0,1.0,,,,,
1981,1637850,3962,0.016356683922518895,1.0,1.0,,,,,
1982,1639532,3964,0.012705065079291238,1.0,1.0,,,,,
1983,1640894,3966,0.019767559536131615,0.5,0.75,,,,,
1984,1643568,3968,0.008826486868301555,1.0,1.0,,,,,
1985,1644114,3970,0.02325753707817351,1.0,1.0,0.022677425559184033,1.0,1.0,,
1986,1644868,3972,0.02692227516790344,1.0,1.0,,,,,
1987,1645638,3974,0.023973252301998593,1.0,1.0,,,,,
1988,1649064,3976,0.003178942120041107,0.5,0.5,,,,,
1989,1650266,3978,0.015021788853851472,1.0,1.0,,,,,
1990,1650604,3980,0.023904925178622395,1.0,1.0,,,,,
1991,1651678,3982,0.019457058096383272,1.0,1.0,,,,,
1992,1652336,3984,0.018383889052782515,1.0,1.0,,,,,
1993,1652626,3986,0.017802299171739325,1.0,1.0,0.0183497251799953,1.0,1.0,,
1994,1652820,3988,0.020459508292714573,1.0,1.0,,,,,
1995,1653190,3990,0.018710722987121384,1.0,1.0,,,,,
1996,1653592,3992,0.01366246205850548,1.0,1.0,,,,,
1997,1657242,3994,0.013133846237475382,1.0,1.0,,,,,
1998,1657596,3996,0.026549973682295492,1.0,1.0,,,,,
1999,1657726,3998,0.028697225917746896,1.0,1.0,,,,,
2000,1659904,4000,0.015802424265769097,1.0,1.0,,,,,
2001,1661026,4002,0.023552265263774387,1.0,1.0,0.023166635541239534,0.5,0.75,,
2002,1661252,4004,0.024224640471272617,1.0,1.0,,,,,
2003,1661622,4006,0.016139403821772327,1.0,1.0,,,,,
2004,1663208,4008,0.017482699903206448,1.0,1.0,,,,,
2005,1664074,4010,0.013876629561317298,1.0,1.0,,,,,
2006,1664588,4012,0.02389709218835464,1.0,1.0,,,,,
2007,1665470,4014,0.017376548731223674,1.0,1.0,,,,,
2008,1665728,4016,0.02239504852783227,1.0,1.0,,,,,
2009,1666578,4018,0.026484105523106663,0.5,0.75,0.0234894638601528,1.0,1.0,,
2010,1666820,4020,0.020795775765933285,1.0,1.0,,,,,
2011,1667350,4022,0.022365366493591922,1.0,1.0,,,,,
2012,1668232,4024,0.017338556942791083,1.0,1.0,,,,,
2013,1669018,4026,0.015791860346627835,1.0,1.0,,,,,
2014,1669724,4028,0.02386558753482623,1.0,1.0,,,,,
2015,1670510,4030,0.01747289044361377,1.0,1.0,,,,,
2016,1671248,4032,0.024835623266206943,1.0,1.0,,,,,
2017,1671970,4034,0.018139990845315375,1.0,1.0,0.027010607626567575,0.5,0.75,,
2018,1672116,4036,0.01976331037001425,1.0,1.0,,,,,
2019,1672486,4038,0.015777819939912664,1.0,1.0,,,,,
2020,1673080,4040,0.020937662472663245,1.0,1.0,,,,,
2021,1673290,4042,0.0198731418225886,1.0,1.0,,,,,
2022,1673532,4044,0.023484289816436407,1.0,1.0,,,,,
2023,1674062,4046,0.02830570461497425,1.0,1.0,,,,,
2024,1674528,4048,0.02440141277652903,1.0,1.0,,,,,
2025,1677682,4050,0.0038446721073313456,1.0,1.0,0.1021429243333016,0.0,0.5,,
2026,1678196,4052,0.022985674894521607,1.0,1.0,,,,,
2027,1678918,4054,0.022413848059123564,1.0,1.0,,,,,
2028,1680296,4056,0.022930222852533214,1.0,1.0,,,,,
2029,1680778,4058,0.01969397603870251,1.0,1.0,,,,,
2030,1682044,4060,0.01407885645070714,1.0,1.0,,,,,
2031,1682798,4062,0.012572887400119675,1.0,1.0,,,,,
2032,1683216,4064,0.024297320186972053,1.0,1.0,,,,,
2033,1683794,4066,0.014582777882661099,1.0,1.0,0.02240414820593287,1.0,1.0,,
2034,1684148,4068,0.02184090562225678,1.0,1.0,,,,,
2035,1685718,4070,0.012922490597758149,1.0,1.0,,,,,
2036,1686600,4072,0.01557102974792199,1.0,1.0,,,,,
2037,1687146,4074,0.02190506186922475,1.0,1.0,,,,,
2038,1688028,4076,0.014922895689750474,1.0,1.0,,,,,
2039,1689486,4078,0.011814646924424767,1.0,1.0,,,,,
2040,1690656,4080,0.021547104434011317,1.0,1.0,,,,,
2041,1690978,4082,0.0219881592822004,1.0,1.0,0.01698339657883,1.0,1.0,,
2042,1691940,4084,0.0052248195961303355,1.0,1.0,,,,,
2043,1692806,4086,0.01643378741446213,1.0,1.0,,,,,
2044,1693464,4088,0.017646768144912724,1.0,1.0,,,,,
2045,1694090,4090,0.022059565054630463,1.0,1.0,,,,,
2046,1694780,4092,0.01571592332179894,1.0,1.0,,,,,
2047,1695630,4094,0.013212199222235767,1.0,1.0,,,,,
2048,1696592,4096,0.01447648015813517,1.0,1.0,,,,,
2049,1696946,4098,0.017517149571878318,1.0,1.0,0.012895402445875016,1.0,1.0,,
2050,1697140,4100,0.018290919867739227,1.0,1.0,,,,,
2051,1697446,4102,0.01864045659879594,1.0,1.0,,,,,
2052,1698504,4104,0.014760250894270499,1.0,1.0,,,,,
2053,1698746,4106,0.0282560436666093,1.0,1.0,,,,,
2054,1699884,4108,0.007853288251946495,1.0,1.0,,,,,
2055,1700990,4110,0.015402510208279003,1.0,1.0,,,,,
2056,1703072,4112,0.015743972022671398,1.0,1.0,,,,,
2057,1703378,4114,0.016549979922029872,1.0,1.0,0.02386812430377745,1.0,1.0,,
2058,1703620,4116,0.01824409428984654,1.0,1.0,,,,,
2059,1703766,4118,0.01974150240242327,1.0,1.0,,,,,
2060,1704376,4120,0.014073082043224818,1.0,1.0,,,,,
2061,1705226,4122,0.017490648309649175,1.0,1.0,,,,,
2062,1706828,4124,0.01666236876257908,1.0,1.0,,,,,
2063,1707150,4126,0.014194439389356602,1.0,1.0,,,,,
2064,1708160,4128,0.015525500515595635,1.0,1.0,,,,,
2065,1709394,4130,0.015870438347395172,1.0,1.0,0.016516721176452604,1.0,1.0,,
2066,1709700,4132,0.02248393570251593,1.0,1.0,,,,,
2067,1710294,4134,0.01732632376153217,1.0,1.0,,,,,
2068,1711752,4136,0.020207632937769362,1.0,1.0,,,,,
2069,1712138,4138,0.022726250932100813,1.0,1.0,,,,,
2070,1713132,4140,0.02672784089737881,1.0,1.0,,,,,
2071,1713614,4142,0.021741076313704373,1.0,1.0,,,,,
2072,1714144,4144,0.016918517181236922,1.0,1.0,,,,,
2073,1716866,4146,0.013943511760389108,1.0,1.0,0.01737215696974866,1.0,1.0,,
2074,1717812,4148,0.02178916745222338,1.0,1.0,,,,,
2075,1718950,4150,0.016849992688512085,1.0,1.0,,,,,
2076,1719512,4152,0.023725458430661615,1.0,1.0,,,,,
2077,1720666,4154,0.01777067937429226,1.0,1.0,,,,,
2078,1721244,4156,0.01943151357137506,1.0,1.0,,,,,
2079,1721662,4158,0.022404230465042647,1.0,1.0,,,,,
2080,1721872,4160,0.02443097499103155,1.0,1.0,,,,,
2081,1722434,4162,0.02331383070830478,1.0,1.0,0.028346010081049828,1.0,1.0,,
2082,1723652,4164,0.014255360070842008,1.0,1.0,,,,,
2083,1723814,4166,0.020422830998708147,1.0,1.0,,,,,
2084,1724056,4168,0.018682312871990996,1.0,1.0,,,,,
2085,1724570,4170,0.022887527417475656,1.0,1.0,,,,,
2086,1725452,4172,0.01845891525818975,1.0,1.0,,,,,
2087,1725774,4174,0.026060500963013968,1.0,1.0,,,,,
2088,1725936,4176,0.024100093689447023,1.0,1.0,,,,,
2089,1726354,4178,0.02313745722537708,1.0,1.0,0.022482291681025498,1.0,1.0,,
2090,1726820,4180,0.020871378196764153,1.0,1.0,,,,,
2091,1728086,4182,0.020129853096387255,1.0,1.0,,,,,
2092,1728424,4184,0.022946217769822398,1.0,1.0,,,,,
2093,1729498,4186,0.018496956961393314,1.0,1.0,,,,,
2094,1730204,4188,0.019080249099071227,1.0,1.0,,,,,
2095,1731182,4190,0.02213332828446777,1.0,1.0,,,,,
2096,1731600,4192,0.01967460704301262,1.0,1.0,,,,,
2097,1731874,4194,0.017014794481097745,1.0,1.0,0.007869697890677884,0.5,0.75,,
2098,1735092,4196,0.01679655913062966,1.0,1.0,,,,,
2099,1735574,4198,0.01936421839541739,1.0,1.0,,,,,
2100,1737448,4200,0.011737298889436202,1.0,1.0,,,,,
2101,1738090,4202,0.01680892093115375,1.0,1.0,,,,,
2102,1738988,4204,0.017454810281589708,1.0,1.0,,,,,
2103,1739406,4206,0.015121828819347472,1.0,1.0,,,,,
2104,1740176,4208,0.01479658118006777,1.0,1.0,,,,,
2105,1740530,4210,0.020637785706829743,1.0,1.0,0.02017852833000645,1.0,1.0,,
2106,1741444,4212,0.009968555748750609,1.0,1.0,,,,,
2107,1741846,4214,0.0161912278146272,1.0,1.0,,,,,
2108,1742200,4216,0.017536719947420353,1.0,1.0,,,,,
2109,1742426,4218,0.017893741423588055,1.0,1.0,,,,,
2110,1742860,4220,0.017895399906002342,1.0,1.0,,,,,
2111,1743390,4222,0.024170911767672335,1.0,1.0,,,,,
2112,1743856,4224,0.0192204950430999,1.0,1.0,,,,,
2113,1745666,4226,0.013704180473686921,1.0,1.0,0.01901839072304705,1.0,1.0,,
2114,1747444,4228,0.02120779256854254,1.0,1.0,,,,,
2115,1748134,4230,0.02896077380404063,1.0,1.0,,,,,
2116,1748328,4232,0.034725524812117776,0.5,0.75,,,,,
2117,1749402,4234,0.01483847975257782,1.0,1.0,,,,,
2118,1749932,4236,0.014849149230155463,1.0,1.0,,,,,
2119,1750606,4238,0.013947301729897091,1.0,1.0,,,,,
2120,1752736,4240,0.014745489046421516,1.0,1.0,,,,,
